ms,sample,dist,rx_power,fp_power,clock_ppm,score,nlos,peak_fp,fp_conf,sts,iax,iay,iaz,rax,ray,raz,resp_acq_ms,init_acq_ms,resp_profile_opt,init_profile_opt,igx,igy,igz,rgx,rgy,rgz,valid,dist_filt,dist_smooth
376961,154476,0.76,-64.3,-65.9,-1.19,4,7,1.77,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,2,-1,6,1,0.83,0.84
376963,154477,0.84,-68.2,-70.0,-1.04,4,7,1.89,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,2,-1,6,1,0.84,0.84
376966,154478,0.85,-68.1,-70.0,-1.18,4,7,2.20,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,2,-1,6,1,0.85,0.84
376968,154479,0.82,-68.1,-69.6,-1.21,4,7,1.53,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,2,-1,6,1,0.84,0.84
376970,154480,0.85,-64.2,-65.8,-1.21,4,7,1.84,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,2,-1,6,1,0.84,0.84
376972,154481,0.89,-64.7,-66.4,-1.09,4,7,2.09,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,2,-1,6,1,0.85,0.84
376975,154482,0.85,-63.9,-65.6,-1.19,4,7,1.13,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,2,0,1,1,0.85,0.84
376977,154483,0.83,-68.0,-69.6,-1.16,4,7,1.69,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,2,0,1,1,0.85,0.84
376979,154484,0.88,-68.4,-70.2,-1.15,4,7,1.97,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,2,0,1,1,0.85,0.84
376981,154485,0.83,-68.2,-69.8,-1.22,4,7,1.38,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,2,0,1,1,0.85,0.84
376984,154486,0.83,-64.2,-65.9,-1.21,4,7,1.88,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,2,0,1,1,0.83,0.84
376999,154487,0.85,-68.7,-70.3,-1.22,4,7,1.31,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,2,0,1,1,0.83,0.84
377001,154488,0.82,-63.9,-65.8,-1.37,4,7,2.14,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-1,3,1,0.83,0.84
377003,154489,0.81,-68.6,-70.2,-1.13,4,7,1.59,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-1,3,1,0.83,0.84
377005,154490,0.79,-62.2,-64.0,-1.22,4,7,1.83,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-1,3,1,0.82,0.84
377008,154491,0.83,-63.9,-65.8,-1.16,4,7,2.06,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-1,3,1,0.82,0.84
377010,154492,0.87,-64.0,-65.6,-1.06,4,7,1.36,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-1,3,1,0.82,0.84
377012,154493,0.76,-61.9,-63.5,-1.19,4,7,1.98,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-1,3,1,0.81,0.83
377015,154494,0.83,-63.7,-65.5,-1.15,4,7,1.94,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,2,-1,1,0.83,0.83
377017,154495,0.77,-68.1,-69.9,-1.28,4,6,2.39,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,2,-1,1,0.83,0.83
377019,154496,0.80,-68.3,-69.8,-1.21,4,7,1.63,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,2,-1,1,0.80,0.83
377021,154497,0.90,-64.2,-65.8,-1.16,4,7,1.92,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,2,-1,1,0.80,0.83
377024,154498,0.81,-68.7,-70.5,-1.31,4,7,2.25,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,2,-1,1,0.81,0.83
377026,154499,0.83,-68.2,-69.8,-1.30,4,7,1.36,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,2,-1,1,0.81,0.83
377028,154500,0.83,-68.2,-69.8,-1.12,4,7,1.83,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,2,-1,1,0.83,0.83
377031,154501,0.87,-68.0,-70.1,-1.12,4,7,2.02,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,2,-1,1,0.83,0.83
377033,154502,0.84,-68.6,-70.2,-1.16,4,7,1.39,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,2,-1,1,0.83,0.83
377035,154503,0.81,-64.0,-65.6,-1.16,4,7,1.78,0,0,0,0,0,-6,-6,1033,1,1,35,35,0,0,0,3,1,2,1,0.83,0.83
377037,154504,0.85,-63.7,-65.4,-1.21,4,7,1.89,0,0,0,0,0,-6,-6,1033,1,1,35,35,0,0,0,3,1,2,1,0.84,0.83
377040,154505,0.87,-62.2,-64.0,-1.10,4,6,2.41,0,0,0,0,0,-6,-6,1033,1,1,35,35,0,0,0,3,1,2,1,0.85,0.83
377042,154506,0.81,-68.1,-69.7,-1.15,4,7,1.66,0,0,0,0,0,-6,-6,1033,1,1,35,35,0,0,0,3,1,2,1,0.84,0.83
377044,154507,0.82,-68.3,-70.1,-1.19,4,7,1.95,0,0,0,0,0,-6,-6,1033,1,1,35,35,0,0,0,3,1,2,1,0.82,0.83
377046,154508,0.86,-63.9,-65.5,-1.19,4,7,1.11,0,0,0,0,0,-6,-6,1033,1,1,35,35,0,0,0,3,1,2,1,0.85,0.83
377049,154509,0.85,-63.7,-65.4,-1.06,4,7,1.45,0,0,0,0,0,-6,-6,1033,1,1,35,35,0,0,0,3,1,2,1,0.85,0.83
377051,154510,0.84,-62.2,-63.8,-1.06,4,7,1.95,0,0,0,0,0,-6,-6,1033,1,1,35,35,0,0,0,3,1,2,1,0.84,0.83
377053,154511,0.88,-68.1,-69.9,-1.10,4,7,1.14,0,0,0,0,0,-6,-6,1033,1,1,35,35,0,0,0,3,1,2,1,0.85,0.84
377055,154512,0.85,-64.3,-66.0,-1.12,4,7,1.72,0,0,0,0,0,-7,-6,1034,1,1,35,35,0,0,0,1,0,0,1,0.85,0.84
377058,154513,0.83,-63.7,-65.4,-1.19,4,7,1.98,0,0,0,0,0,-7,-6,1034,1,1,35,35,0,0,0,1,0,0,1,0.85,0.84
377060,154514,0.81,-64.0,-65.9,-1.10,4,7,2.28,0,0,0,0,0,-7,-6,1034,1,1,35,35,0,0,0,1,0,0,1,0.84,0.84
377062,154515,0.83,-68.1,-69.7,-1.16,4,7,1.55,0,0,0,0,0,-7,-6,1034,1,1,35,35,0,0,0,1,0,0,1,0.83,0.84
377064,154516,0.80,-64.2,-66.0,-1.24,4,7,2.00,0,0,0,0,0,-7,-6,1034,1,1,35,35,0,0,0,1,0,0,1,0.83,0.84
377067,154517,0.85,-63.9,-65.8,-1.28,4,7,0.98,0,0,0,0,0,-7,-6,1034,1,1,35,35,0,0,0,1,0,0,1,0.83,0.84
377069,154518,0.83,-63.9,-65.6,-1.10,4,7,1.39,0,0,0,0,0,-7,-6,1034,1,1,35,35,0,0,0,1,0,0,1,0.83,0.84
377071,154519,0.84,-68.1,-69.7,-1.15,4,7,1.81,0,0,0,0,0,-7,-6,1034,1,1,35,35,0,0,0,1,0,0,1,0.83,0.84
377073,154520,0.87,-68.2,-70.1,-1.21,4,7,1.98,0,0,0,0,0,-7,-6,1034,1,1,35,35,0,0,0,1,0,0,1,0.84,0.84
377076,154521,0.83,-64.0,-65.5,-1.24,4,7,1.53,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,-1,1,0.84,0.84
377078,154522,0.84,-68.0,-69.6,-1.12,4,7,1.83,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,-1,1,0.84,0.84
377080,154523,0.86,-63.7,-65.6,-1.21,4,7,2.14,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,-1,1,0.84,0.84
377082,154524,0.88,-63.9,-65.4,-1.10,4,7,1.31,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,-1,1,0.86,0.84
377085,154525,0.83,-64.3,-65.9,-1.15,4,7,1.86,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,-1,1,0.84,0.84
377087,154526,0.80,-68.4,-70.8,-1.15,4,7,2.09,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,-1,1,0.84,0.84
377089,154527,0.83,-64.0,-65.6,-1.27,4,7,1.20,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,-1,1,0.83,0.84
377091,154528,0.81,-68.2,-69.8,-1.24,4,7,1.72,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,-1,1,0.83,0.84
377094,154529,0.84,-63.9,-65.6,-1.21,4,7,1.88,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,3,-2,1,1,0.83,0.84
377096,154530,0.86,-68.6,-70.3,-1.13,4,7,1.17,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,3,-2,1,1,0.83,0.84
377098,154531,0.78,-62.2,-63.9,-1.15,4,7,1.86,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,3,-2,1,1,0.83,0.84
377101,154532,0.82,-68.1,-69.7,-1.18,4,7,1.81,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,3,-2,1,1,0.82,0.84
377103,154533,0.86,-63.9,-65.7,-1.15,4,7,2.14,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,3,-2,1,1,0.84,0.84
377105,154534,0.83,-64.0,-65.5,-1.19,4,7,1.38,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,3,-2,1,1,0.83,0.84
377107,154535,0.83,-64.2,-65.8,-1.22,4,7,1.83,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,3,-2,1,1,0.83,0.84
377110,154536,0.87,-64.2,-66.2,-1.10,4,7,2.06,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,3,-2,1,1,0.83,0.84
377112,154537,0.81,-78.6,-80.9,-1.19,4,7,1.53,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,3,-2,1,1,0.83,0.84
377114,154538,0.83,-68.2,-69.7,-1.16,4,7,1.66,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,0,2,-1,1,0.83,0.84
377116,154539,0.82,-68.1,-69.8,-1.21,4,7,2.00,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,0,2,-1,1,0.83,0.83
377119,154540,0.87,-63.9,-65.6,-1.16,4,7,1.09,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,0,2,-1,1,0.83,0.83
377121,154541,0.87,-64.2,-65.7,-1.00,4,7,1.63,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,0,2,-1,1,0.83,0.83
377123,154542,0.83,-64.0,-65.7,-1.07,4,7,1.98,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,0,2,-1,1,0.83,0.83
377126,154543,0.85,-63.7,-65.6,-1.16,4,7,1.95,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,0,2,-1,1,0.85,0.83
377128,154544,0.81,-63.7,-65.3,-1.25,4,7,1.52,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,0,2,-1,1,0.85,0.84
377130,154545,0.77,-68.1,-69.7,-1.27,4,7,1.77,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,0,2,-1,1,0.83,0.83
377132,154546,0.83,-68.2,-70.0,-1.27,4,7,1.95,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,0,2,-1,1,0.83,0.83
377135,154547,0.85,-68.6,-70.3,-1.07,4,7,1.45,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,3,0,-3,1,0.83,0.83
377137,154548,0.78,-64.2,-65.9,-1.21,4,7,1.81,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,3,0,-3,1,0.81,0.83
377139,154549,0.83,-68.2,-69.8,-1.19,4,7,1.83,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,3,0,-3,1,0.83,0.83
377141,154550,0.84,-64.0,-65.8,-1.15,4,7,2.25,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,3,0,-3,1,0.83,0.83
377157,154551,0.82,-68.1,-69.8,-1.16,4,7,1.84,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,3,0,-3,1,0.83,0.83
377159,154552,0.81,-64.5,-65.9,-1.15,4,7,1.75,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,0,3,1,0.82,0.83
377161,154553,0.86,-68.2,-69.9,-1.16,4,7,1.80,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,0,3,1,0.83,0.83
377163,154554,0.83,-64.2,-65.8,-1.18,4,7,1.22,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,0,3,1,0.83,0.83
377165,154555,0.77,-68.1,-69.7,-1.34,4,7,1.78,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,0,3,1,0.82,0.83
377168,154556,0.85,-64.3,-65.9,-1.07,4,7,1.95,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,0,3,1,0.83,0.83
377170,154557,0.85,-63.9,-65.7,-1.25,4,7,2.22,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,0,3,1,0.85,0.83
377172,154558,0.81,-64.2,-65.8,-1.19,4,7,1.67,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,0,3,1,0.83,0.83
377174,154559,0.83,-67.9,-69.5,-1.21,4,7,1.86,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,0,0,3,1,0.83,0.83
377177,154560,0.82,-61.9,-63.7,-1.21,4,7,2.25,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,0,0,3,1,0.83,0.83
377179,154561,0.81,-64.0,-65.7,-1.10,4,7,1.56,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,0,0,3,1,0.82,0.83
377181,154562,0.85,-68.2,-69.8,-1.03,4,7,1.83,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,0,0,3,1,0.82,0.83
377183,154563,0.87,-64.2,-65.9,-1.18,4,7,1.17,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,0,0,3,1,0.83,0.83
377186,154564,0.80,-68.1,-69.6,-1.30,4,7,1.61,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,0,0,3,1,0.82,0.83
377188,154565,0.85,-62.2,-64.5,-1.16,4,7,2.11,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,0,0,3,1,0.85,0.83
377190,154566,0.88,-68.2,-70.0,-1.07,4,7,2.03,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,0,0,3,1,0.85,0.83
377193,154567,0.85,-68.2,-69.9,-1.16,4,7,1.30,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,0,0,3,1,0.85,0.83
377195,154568,0.84,-64.0,-65.6,-1.21,4,7,1.80,0,0,0,0,0,-6,-5,1036,1,1,35,35,0,0,0,0,3,6,1,0.85,0.83
377197,154569,0.85,-68.1,-70.1,-1.22,4,7,1.11,0,0,0,0,0,-6,-5,1036,1,1,35,35,0,0,0,0,3,6,1,0.85,0.84
377199,154570,0.84,-68.5,-70.1,-1.12,4,7,1.39,0,0,0,0,0,-6,-5,1036,1,1,35,35,0,0,0,0,3,6,1,0.85,0.84
377202,154571,0.82,-68.1,-69.7,-1.18,4,7,1.84,0,0,0,0,0,-6,-5,1036,1,1,35,35,0,0,0,0,3,6,1,0.84,0.84
377204,154572,0.88,-68.4,-70.5,-1.12,4,7,2.17,0,0,0,0,0,-6,-5,1036,1,1,35,35,0,0,0,0,3,6,1,0.84,0.84
377206,154573,0.83,-68.2,-69.8,-1.24,4,7,1.41,0,0,0,0,0,-6,-5,1036,1,1,35,35,0,0,0,0,3,6,1,0.84,0.84
377208,154574,0.83,-68.0,-69.6,-1.04,4,7,1.72,0,0,0,0,0,-6,-5,1036,1,1,35,35,0,0,0,0,3,6,1,0.83,0.84
377211,154575,0.85,-68.6,-70.5,-1.15,4,7,1.06,0,0,0,0,0,-6,-5,1036,1,1,35,35,0,0,0,0,3,6,1,0.83,0.84
377213,154576,0.85,-68.3,-69.9,-1.16,4,7,1.19,0,0,0,0,0,-6,-5,1036,1,1,35,35,0,0,0,0,0,1,1,0.85,0.84
377215,154577,0.82,-68.6,-70.1,-1.13,4,7,1.86,0,0,0,0,0,-5,-6,1036,1,1,35,35,0,0,0,0,0,1,1,0.83,0.84
377217,154578,0.84,-68.1,-70.1,-1.18,4,7,2.02,0,0,0,0,0,-5,-6,1036,1,1,35,35,0,0,0,0,0,1,1,0.84,0.84
377220,154579,0.84,-64.2,-65.9,-0.97,4,6,2.47,0,0,0,0,0,-5,-6,1036,1,1,35,35,0,0,0,0,0,1,1,0.84,0.84
377222,154580,0.83,-68.1,-69.6,-1.18,4,7,1.70,0,0,0,0,0,-5,-6,1036,1,1,35,35,0,0,0,0,0,1,1,0.84,0.84
377224,154581,0.86,-68.2,-70.0,-1.07,4,7,1.92,0,0,0,0,0,-5,-6,1036,1,1,35,35,0,0,0,0,0,1,1,0.84,0.84
377226,154582,0.84,-68.4,-70.1,-1.16,4,7,1.36,0,0,0,0,0,-5,-6,1036,1,1,35,35,0,0,0,0,0,1,1,0.84,0.84
377229,154583,0.79,-68.1,-69.7,-1.25,4,7,1.81,0,0,0,0,0,-5,-6,1036,1,1,35,35,0,0,0,0,0,1,1,0.84,0.84
377231,154584,0.85,-61.9,-64.2,-1.18,4,7,2.06,0,0,0,0,0,-5,-6,1036,1,1,35,35,0,0,0,0,0,1,1,0.84,0.84
377233,154585,0.83,-68.2,-69.9,-1.15,4,6,2.38,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,-3,3,1,0.84,0.84
377235,154586,0.85,-68.3,-69.8,-1.19,4,7,1.55,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,-3,3,1,0.84,0.84
377238,154587,0.84,-68.3,-70.0,-1.13,4,7,1.92,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,-3,3,1,0.84,0.84
377240,154588,0.88,-64.0,-65.8,-1.04,4,7,1.03,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,-3,3,1,0.85,0.84
377242,154589,0.82,-62.2,-63.8,-1.06,4,7,1.88,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,-3,3,1,0.84,0.84
377244,154590,0.82,-63.9,-65.5,-1.07,4,7,1.88,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,-3,3,1,0.84,0.84
377247,154591,0.83,-68.1,-70.1,-1.36,4,7,2.11,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,-3,3,1,0.83,0.84
377249,154592,0.84,-63.9,-65.5,-1.25,4,7,1.42,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,-3,3,1,0.83,0.84
377251,154593,0.83,-64.2,-65.9,-1.19,4,7,1.84,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,4,-3,3,1,0.83,0.84
377253,154594,0.83,-68.2,-70.1,-1.15,4,7,1.91,0,0,0,0,0,-6,-7,1034,1,1,35,35,0,0,0,1,0,5,1,0.83,0.84
377256,154595,0.85,-68.2,-70.0,-1.19,4,7,1.27,0,0,0,0,0,-6,-7,1034,1,1,35,35,0,0,0,1,0,5,1,0.83,0.84
377258,154596,0.78,-64.2,-65.8,-1.19,4,7,1.78,0,0,0,0,0,-6,-7,1034,1,1,35,35,0,0,0,1,0,5,1,0.83,0.84
377260,154597,0.85,-67.9,-69.6,-1.22,4,7,1.94,0,0,0,0,0,-6,-7,1034,1,1,35,35,0,0,0,1,0,5,1,0.83,0.84
377263,154598,0.83,-62.2,-63.9,-1.16,4,7,2.25,0,0,0,0,0,-6,-7,1034,1,1,35,35,0,0,0,1,0,5,1,0.83,0.84
377265,154599,0.81,-68.1,-69.7,-1.16,4,7,1.72,0,0,0,0,0,-6,-7,1034,1,1,35,35,0,0,0,1,0,5,1,0.83,0.84
377267,154600,0.81,-68.3,-70.6,-1.21,4,7,2.02,0,0,0,0,0,-6,-7,1034,1,1,35,35,0,0,0,1,0,5,1,0.81,0.84
377269,154601,0.85,-63.7,-65.4,-1.18,4,7,1.11,0,0,0,0,0,-6,-7,1034,1,1,35,35,0,0,0,1,0,5,1,0.83,0.84
377272,154602,0.79,-61.9,-63.6,-1.06,4,7,1.91,0,0,0,0,0,-6,-7,1034,1,1,35,35,0,0,0,1,0,5,1,0.81,0.83
377274,154603,0.83,-68.1,-69.8,-1.21,4,7,1.97,0,0,0,0,0,-5,-5,1032,1,1,35,35,0,0,0,1,-3,5,1,0.81,0.83
377276,154604,0.81,-64.3,-66.0,-1.16,4,7,2.33,0,0,0,0,0,-5,-5,1032,1,1,35,35,0,0,0,1,-3,5,1,0.81,0.83
377278,154605,0.83,-68.4,-70.1,-1.19,4,7,1.42,0,0,0,0,0,-5,-5,1032,1,1,35,35,0,0,0,1,-3,5,1,0.83,0.83
377281,154606,0.85,-68.2,-69.8,-1.18,4,7,1.88,0,0,0,0,0,-5,-5,1032,1,1,35,35,0,0,0,1,-3,5,1,0.83,0.83
377283,154607,0.86,-68.1,-70.0,-1.22,4,7,2.06,0,0,0,0,0,-5,-5,1032,1,1,35,35,0,0,0,1,-3,5,1,0.83,0.83
377285,154608,0.83,-68.5,-70.1,-1.16,4,7,1.50,0,0,0,0,0,-5,-5,1032,1,1,35,35,0,0,0,1,-3,5,1,0.83,0.83
377287,154609,0.91,-64.3,-65.9,-1.04,4,7,1.86,0,0,0,0,0,-5,-5,1032,1,1,35,35,0,0,0,1,-3,5,1,0.85,0.83
377290,154610,0.85,-61.9,-63.6,-1.12,4,7,2.00,0,0,0,0,0,-5,-5,1032,1,1,35,35,0,0,0,1,-3,5,1,0.85,0.83
377292,154611,0.87,-63.9,-65.4,-1.12,4,7,1.23,0,0,0,0,0,-5,-5,1032,1,1,35,35,0,0,0,1,-3,5,1,0.86,0.83
377294,154612,0.78,-68.1,-69.6,-1.31,4,7,1.72,0,0,0,0,0,-7,-5,1034,1,1,35,35,0,0,0,2,0,4,1,0.85,0.84
377296,154613,0.86,-68.3,-70.1,-1.13,4,7,1.97,0,0,0,0,0,-7,-5,1034,1,1,35,35,0,0,0,2,0,4,1,0.86,0.84
377299,154614,0.87,-63.9,-65.7,-1.16,4,7,2.02,0,0,0,0,0,-7,-5,1034,1,1,35,35,0,0,0,2,0,4,1,0.86,0.84
377314,154615,0.84,-63.7,-65.5,-1.22,4,7,1.84,0,0,0,0,0,-7,-5,1034,1,1,35,35,0,0,0,2,0,4,1,0.86,0.84
377316,154616,0.80,-68.3,-70.1,-1.12,4,7,1.81,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,0,1,2,1,0.84,0.84
377318,154617,0.86,-68.2,-69.9,-1.16,4,7,1.97,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,0,1,2,1,0.86,0.84
377320,154618,0.83,-68.0,-69.7,-1.22,4,7,1.34,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,0,1,2,1,0.84,0.84
377323,154619,0.86,-64.0,-65.6,-1.22,4,7,1.69,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,0,1,2,1,0.84,0.84
377325,154620,0.84,-63.7,-65.6,-1.18,4,7,1.92,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,0,1,2,1,0.84,0.84
377327,154621,0.86,-68.1,-69.9,-1.16,4,7,1.14,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,0,1,2,1,0.86,0.84
377329,154622,0.81,-64.0,-65.5,-1.31,4,7,1.70,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,0,1,2,1,0.84,0.84
377332,154623,0.83,-68.1,-70.3,-1.18,4,7,2.05,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,0,1,2,1,0.84,0.84
377334,154624,0.87,-64.2,-65.9,-1.09,4,7,1.38,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,2,2,1,1,0.84,0.84
377336,154625,0.84,-68.0,-69.6,-1.07,4,7,1.67,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,2,2,1,1,0.84,0.84
377338,154626,0.86,-68.4,-70.2,-1.22,4,7,2.00,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,2,2,1,1,0.84,0.84
377341,154627,0.83,-68.1,-69.8,-1.28,4,7,2.25,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,2,2,1,1,0.84,0.84
377343,154628,0.83,-63.7,-65.4,-1.15,4,7,1.53,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,2,2,1,1,0.84,0.84
377345,154629,0.85,-68.0,-69.7,-1.09,4,7,1.89,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,2,2,1,1,0.84,0.84
377347,154630,0.86,-64.0,-66.0,-1.22,4,7,1.98,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,2,2,1,1,0.85,0.84
377350,154631,0.80,-68.0,-69.5,-1.21,4,7,1.64,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,2,2,1,1,0.83,0.84
377352,154632,0.83,-61.9,-63.6,-1.28,4,7,1.88,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,-1,0,2,1,0.83,0.84
377354,154633,0.87,-63.9,-65.8,-1.25,4,7,0.98,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,-1,0,2,1,0.85,0.84
377356,154634,0.85,-68.6,-70.1,-1.06,4,7,1.61,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,-1,0,2,1,0.85,0.84
377359,154635,0.83,-64.0,-65.7,-1.06,4,7,1.86,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,-1,0,2,1,0.83,0.84
377361,154636,0.86,-63.7,-65.6,-1.19,4,7,1.94,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,-1,0,2,1,0.85,0.84
377363,154637,0.82,-68.1,-69.7,-1.22,4,7,1.48,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,-1,0,2,1,0.85,0.84
377366,154638,0.79,-68.1,-69.7,-1.19,4,7,1.77,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,-1,0,2,1,0.83,0.84
377368,154639,0.84,-64.2,-66.0,-1.27,4,7,2.02,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,-1,0,2,1,0.83,0.84
377370,154640,0.83,-64.3,-66.0,-1.15,4,6,2.42,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,-1,0,2,1,0.83,0.84
377372,154641,0.83,-68.2,-69.8,-1.19,4,7,1.59,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,1,2,2,1,0.83,0.84
377375,154642,0.84,-64.0,-65.8,-1.28,4,7,1.84,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,1,2,2,1,0.83,0.84
377377,154643,0.82,-64.2,-65.9,-1.19,4,7,2.31,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,1,2,2,1,0.83,0.84
